Año,Mes,Nombre Servicio,Departamento,Municipio,Componente,Total
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,507
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,73
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,201
2024,AGOSTO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,215
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,10
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,15
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),37
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,4
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,109
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,60
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,30
2024,AGOSTO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,44
2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,10
2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),264
2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,48
2024,AGOSTO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,24
2024,AGOSTO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20
2024,AGOSTO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,PLAQUETAS AFERESIS,2
2024,AGOSTO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,36
2024,AGOSTO,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,11
2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,CRIOPRECIPITADO,6
2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),12
2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS POBRES EN LEUCOCITOS,145
2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLAQUETAS AFERESIS,9
2024,AGOSTO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLASMA FRESCO CONGELADO,47
2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,81
2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,5
2024,AGOSTO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,46
2024,AGOSTO,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,27
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,ALICUOTA DE GLOBULOS ROJOS FILTRADA,47
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,CRIOPRECIPITADO,105
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),382
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,21
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,194
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,PLASMA FRESCO CONGELADO,61
2024,AGOSTO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,SANGRE TOTAL,2
2024,AGOSTO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4
2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,44
2024,AGOSTO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,CAUCASIA,PLAQUETAS ESTANDAR,6
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,ALICUOTA PLAQUETAS AFERESIS,4
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,36
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),633
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,30
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,151
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,37
2024,AGOSTO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,100
2024,AGOSTO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,GLOBULOS ROJOS POBRES EN LEUCOCITOS,35
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,CRIOPRECIPITADO,6
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),259
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,10
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS,184
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS FILTRADAS,15
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,2
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS IRRADIADAS,14
2024,AGOSTO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,PLASMA FRESCO CONGELADO,76
2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18
2024,AGOSTO,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,PLASMA FRESCO CONGELADO,3
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,CRIOPRECIPITADO,136
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),11
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,324
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS,94
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,2
2024,AGOSTO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLASMA FRESCO CONGELADO,151
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,2
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,179
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,11
2024,AGOSTO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,56
2024,AGOSTO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,21
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,CRIOPRECIPITADO,15
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,177
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,PLAQUETAS AFERESIS,10
2024,AGOSTO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,PLASMA FRESCO CONGELADO,20
2024,AGOSTO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,APARTADÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,28
2024,AGOSTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,65
2024,AGOSTO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,25
2024,AGOSTO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,2
2024,SEPTIEMBRE,SYNLAB SEDE INTERQUIROFANOS,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,19
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,1
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA IRRADIADA,1
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,56
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),106
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,69
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,517
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,9
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,8
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,1
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,141
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS IRRADIADAS,14
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR,13
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR IRRADIADAS,4
2024,SEPTIEMBRE,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,198
2024,SEPTIEMBRE,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,33
2024,SEPTIEMBRE,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),13
2024,SEPTIEMBRE,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS POBRES EN LEUCOCITOS,119
2024,SEPTIEMBRE,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLAQUETAS AFERESIS,13
2024,SEPTIEMBRE,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLASMA FRESCO CONGELADO,35
2024,SEPTIEMBRE,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,GLOBULOS ROJOS POBRES EN LEUCOCITOS,13
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,39
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,ALICUOTA PLASMA FRESCO CONGELADO,11
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,57
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),436
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,90
2024,SEPTIEMBRE,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,105
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,19
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,1
2024,SEPTIEMBRE,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,CRIOPRECIPITADO,14
2024,SEPTIEMBRE,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,353
2024,SEPTIEMBRE,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,129
2024,SEPTIEMBRE,PROMOTORA CLINICA ZONA FRANCA DE URABA,ANTIOQUIA,APARTADÓ,PLASMA FRESCO CONGELADO,60
2024,SEPTIEMBRE,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,96
2024,SEPTIEMBRE,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),334
2024,SEPTIEMBRE,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,66
2024,SEPTIEMBRE,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,128
2024,SEPTIEMBRE,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,9
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA SANTA CRUZ VICTOR CARDENAS JARAMILLO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,4
2024,SEPTIEMBRE,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,22
2024,SEPTIEMBRE,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),211
2024,SEPTIEMBRE,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20
2024,SEPTIEMBRE,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,14
2024,SEPTIEMBRE,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,37
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,51
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,10
2024,SEPTIEMBRE,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,3
2024,SEPTIEMBRE,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2
2024,SEPTIEMBRE,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,78
2024,SEPTIEMBRE,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,4
2024,SEPTIEMBRE,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,60
2024,SEPTIEMBRE,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,9
2024,SEPTIEMBRE,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,102
2024,SEPTIEMBRE,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,6
2024,SEPTIEMBRE,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR,3
2024,SEPTIEMBRE,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,15
2024,SEPTIEMBRE,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,CRIOPRECIPITADO,20
2024,SEPTIEMBRE,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),130
2024,SEPTIEMBRE,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS FILTRADAS,12
2024,SEPTIEMBRE,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,PLASMA FRESCO CONGELADO,40
2024,SEPTIEMBRE,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,CRIOPRECIPITADO,159
2024,SEPTIEMBRE,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),13
2024,SEPTIEMBRE,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,386
2024,SEPTIEMBRE,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS,120
2024,SEPTIEMBRE,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLASMA FRESCO CONGELADO,96
2024,SEPTIEMBRE,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,123
2024,SEPTIEMBRE,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS,3
2024,SEPTIEMBRE,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,PLASMA FRESCO CONGELADO,2
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,39
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,ALICUOTA PLAQUETAS AFERESIS,3
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,15
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,124
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,4
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR FILTRADAS,17
2024,SEPTIEMBRE,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,20
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,ALICUOTA DE GLOBULOS ROJOS FILTRADA,80
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,CRIOPRECIPITADO,149
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),370
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,32
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,162
2024,SEPTIEMBRE,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,PLASMA FRESCO CONGELADO,193
2024,SEPTIEMBRE,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,58
2024,SEPTIEMBRE,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1
2024,SEPTIEMBRE,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,9
2024,SEPTIEMBRE,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,PLASMA FRESCO CONGELADO,2
2024,SEPTIEMBRE,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,21
